load,windall,windallsigma,windnorth,windnorthsigma,windsouth,windsouthsigma
56559,2119,933,1369,716,750,580
54594,2482,956,1674,1064,808,648
53024,2816,960,2025,1448,791,759
49193,2843,960,2133,1497,710,618
44948,3022,1049,2340,1602,682,553
41391,3280,1301,2628,1868,652,567
38820,3460,1546,2852,2032,608,486
37155,3751,2118,3134,2612,617,494
36065,3719,2293,3093,2774,626,481
35753,3420,1936,2859,2365,561,429
36526,3248,1926,2709,2342,539,416
37856,2734,1381,2319,1665,415,284
38891,2557,1482,2183,1721,374,239
41825,2133,1209,1869,1431,264,222
45631,1613,795,1329,708,284,87
49606,1554,951,1205,855,349,167
53226,956,402,665,283,291,119
56471,595,264,283,139,312,125
59453,561,262,165,62,396,200
61519,737,386,158,41,579,427
62569,879,573,189,31,690,604
62454,1077,571,292,85,785,656
60953,1286,623,332,170,954,793
58242,1305,655,348,134,957,789
55427,1413,699,424,151,989,785
53237,1531,763,716,203,815,720
51522,1782,858,1004,431,778,614
48233,2181,947,1524,746,657,667
44563,2432,952,1808,1257,624,541
41104,2413,952,1823,1145,590,449
38591,2636,959,2030,1186,606,399
36732,2977,960,2343,1289,634,417
35398,3624,1479,2851,2063,773,584
34535,3644,1720,2829,2392,815,672
34461,3024,1250,2361,1806,663,556
34615,2584,1048,1984,1490,600,442
35063,2050,949,1489,1091,561,368
38140,1518,906,1142,846,376,370
42452,926,245,665,194,261,51
46755,912,293,635,217,277,76
50882,688,362,469,188,219,174
54359,255,15,154,1,101,14
57226,275,92,137,10,138,82
59521,405,106,159,1,246,105
61123,783,196,388,19,395,177
61874,1758,781,994,447,764,802
61510,1505,780,847,270,658,593
59945,1471,686,682,395,789,627
57328,1386,671,443,224,943,691
55045,1500,717,488,163,1012,787
53166,1590,707,643,249,947,871
49642,1749,789,850,521,899,816
45963,1838,846,1083,629,755,643
42619,2018,929,1360,707,658,498
39785,2442,937,1805,1169,637,500
37660,2617,1031,1961,1486,656,455
36132,2549,939,1941,1328,608,389
35131,2574,913,2031,1241,543,355
34714,2766,1219,2229,1656,537,437
34500,2428,958,1999,1276,429,318
34672,2240,956,1858,1256,382,300
36948,1809,889,1411,1060,398,305
40223,1262,543,944,374,318,169
43635,1196,581,953,421,243,160
47122,971,483,747,405,224,78
50328,617,149,347,57,270,92
53040,632,318,256,74,376,244
55512,836,397,284,43,552,354
57152,1173,447,529,48,644,399
58085,2051,835,1162,421,889,836
58127,2187,851,1513,590,674,636
57028,2379,889,1674,790,705,565
55035,2819,912,2181,896,638,508
53333,3565,1129,2754,1809,811,680
52033,3724,1835,2666,2874,1058,1039
48560,3109,954,2289,1823,820,869
44651,3387,1328,2514,1933,873,605
40901,3722,1313,2817,1950,905,637
38417,4159,1883,3206,2714,953,831
36680,3786,1824,3008,2519,778,695
35734,3510,1625,2839,2090,671,465
35552,3827,1961,3132,2446,695,485
36479,3941,2226,3378,2731,563,505
38276,3541,1980,3005,2283,536,303
39304,3446,1823,2915,2177,531,354
41839,3228,1956,2808,2384,420,428
44894,2440,1219,2081,1411,359,192
48457,2164,943,1787,1114,377,183
51623,2013,945,1484,1086,529,252
53929,1686,837,1125,516,561,321
55918,1702,800,1148,416,554,384
57553,2012,950,1350,675,662,561
59000,2082,949,1409,615,673,490
59604,2739,957,1834,1292,905,830
58988,2731,947,1786,818,945,496
57389,3912,947,2814,1507,1098,881
55088,5014,1811,3727,2927,1287,1116
53149,4789,2104,3721,3165,1068,1061
51709,4216,2157,3330,3025,886,868
47666,3679,1681,2862,2255,817,574
43571,3938,2043,3106,2798,832,755
39831,3720,1964,2964,2563,756,599
37504,3803,1814,3100,2312,703,498
35968,4283,1953,3501,2411,782,458
34998,5150,2704,4234,3334,916,630
34896,5402,3086,4449,3747,953,661
35955,5203,3111,4355,3796,848,685
37868,4630,2684,3890,3171,740,487
38929,4417,2511,3763,2955,654,444
41570,4275,2444,3683,2847,592,403
44956,3999,1930,3373,2259,626,329
48562,4298,2347,3612,2887,686,540
51915,3630,1903,3036,2349,594,446
54418,3111,1444,2478,1858,633,414
56785,2767,956,2041,1359,726,492
58802,2781,956,2002,1298,779,715
60197,2727,956,1799,1147,928,700
60876,2993,965,1873,1160,1120,931
60533,3169,959,1991,1231,1178,974
59147,3456,957,2220,1396,1236,1019
57018,3978,957,2562,1967,1416,1151
55096,4270,1132,2812,2499,1458,1367
53584,4096,1048,2911,2104,1185,1056
49896,4658,1655,3398,2608,1260,953
45806,5438,2362,4140,3534,1298,1172
41998,5705,2864,4476,3960,1229,1096
39540,5704,2924,4630,3863,1074,939
37815,5924,3364,4921,4238,1003,874
36742,5968,3542,5044,4336,924,794
36455,6019,3855,5121,4607,898,752
37346,5918,3884,4979,4589,939,705
39040,5597,3378,4741,4054,856,676
40052,5577,3586,4768,4269,809,683
42693,5317,3084,4497,3642,820,558
46224,5486,2855,4454,3485,1032,630
49824,5780,3097,4639,4120,1141,1023
53245,4984,2539,3842,3496,1142,957
56075,4184,1666,3002,2686,1182,1020
58318,3580,948,2167,1885,1413,1039
60071,3271,941,1859,1248,1412,1173
61267,3276,946,1821,1203,1455,1253
61942,3322,958,1852,1215,1470,1253
61737,3564,959,2101,1499,1463,1365
60277,3721,960,2428,1565,1293,1210
57876,4163,959,2895,1766,1268,982
55899,5352,1637,3873,2882,1479,1245
54233,6012,2138,4550,3492,1462,1354
50478,6367,2912,4807,4259,1560,1347
46273,6147,2802,4433,4191,1714,1389
42621,5710,1900,4191,3125,1519,1225
40070,6331,2911,4586,4547,1745,1636
38284,5518,2436,3788,3954,1730,1518
37095,4812,1922,3134,3340,1678,1418
36714,4532,2067,2872,3624,1660,1557
37616,4025,1818,2613,3046,1412,1228
39395,3621,1616,2321,2700,1300,1084
40428,3206,1059,2081,2001,1125,942
42796,2845,952,1883,1233,962,632
45877,3152,956,2159,1331,993,756
49267,3248,948,1996,1680,1252,931
52566,2683,932,1289,1202,1394,1152
55435,1960,878,586,385,1374,1138
58231,1655,947,249,109,1406,1056
60502,1595,988,312,23,1283,1011
62023,1871,826,773,59,1098,885
62425,2471,873,1312,431,1159,995
61458,2868,905,1601,681,1267,889
58943,3764,933,2180,1653,1584,1594
56206,3339,934,1945,1249,1394,1044
54547,3559,956,2212,1400,1347,1205
52746,3631,958,2460,1611,1171,1118
49137,3702,955,2614,1416,1088,783
45205,4374,1128,3275,2156,1099,1028
41470,4421,1485,3314,2399,1107,914
39084,4097,1318,2973,2242,1124,924
37317,3900,1559,2676,2770,1224,1211
36262,2528,943,1689,1252,839,819
35976,2008,883,1114,1110,894,790
36846,1416,752,733,524,683,717
38540,1077,601,637,188,440,413
39312,1223,738,736,383,487,489
41494,1185,636,648,384,537,524
44559,1075,503,369,289,706,496
48331,1064,577,118,125,946,702
51855,1067,872,44,10,1023,882
54922,1158,832,113,3,1045,835
57790,1386,885,268,54,1118,939
59804,1740,994,463,149,1277,1143
61105,1861,862,656,221,1205,1076
61433,2060,913,849,408,1211,1036
60722,2231,938,861,665,1370,1209
58678,1973,902,1006,311,967,765
55823,2319,876,1433,616,886,743
53834,2696,943,1704,1390,992,975
52055,2096,945,1374,885,722,691
48658,1879,925,1290,614,589,445
45251,2197,950,1584,886,613,448
41648,2422,958,1835,1235,587,482
39025,2431,975,1801,1395,630,420
36997,2406,1065,1745,1612,661,547
35620,2185,957,1523,1452,662,496
34715,1996,951,1542,1122,454,400
34536,1991,962,1687,1184,304,222
34946,2060,1214,1775,1348,285,134
35301,2016,1162,1766,1290,250,128
38349,1722,947,1501,1054,221,107
42606,1321,544,1085,492,236,52
47143,1270,637,1013,531,257,106
51155,911,249,666,198,245,51
54483,893,352,620,222,273,130
57124,910,318,583,156,327,162
59190,1301,611,853,258,448,353
60544,1583,869,974,448,609,438
61268,1744,882,1009,541,735,535
61115,1797,862,970,522,827,561
59975,1918,885,1001,581,917,651
57747,1970,896,992,658,978,704
55419,2070,941,1128,807,942,856
53412,2064,953,1382,800,682,619
49791,2436,960,1869,1157,567,454
46110,3089,1463,2457,1919,632,456
42378,3381,1548,2721,1961,660,413
39548,3787,1985,3257,2480,530,495
37346,3822,2478,3375,2801,447,323
35660,3656,2499,3309,2750,347,251
34485,3430,2355,3063,2544,367,189
33929,3256,2243,2910,2491,346,248
33965,2846,1723,2573,1912,273,189
34058,2656,1517,2406,1694,250,177
37096,2346,1610,2147,1765,199,155
41503,1620,898,1459,914,161,58
46141,1121,490,1020,475,101,15
50424,737,345,689,344,48,1
53886,533,148,432,133,101,15
56515,770,162,549,77,221,85
58493,1158,474,676,196,482,278
60005,1312,580,663,177,649,403
61023,1577,856,650,207,927,775
61336,1531,806,507,139,1024,821
60449,1523,795,463,132,1060,790
58446,1829,927,611,308,1218,930
56388,2032,951,901,510,1131,986
54426,2359,958,1392,924,967,851
50563,2934,960,2026,1539,908,729
46504,3387,997,2589,1640,798,643
42524,4166,1698,3371,2350,795,652
39930,4729,2890,3718,3683,1011,793
38147,4760,3120,3938,3869,822,749
37031,4539,3041,3873,3573,666,532
36663,4137,2557,3540,2952,597,395
37299,3854,2357,3314,2742,540,385
38641,3451,1988,3030,2329,421,341
39346,2968,1765,2632,2009,336,244
42524,2383,1485,2044,1673,339,188
46834,1683,903,1321,809,362,130
51193,1365,799,1024,585,341,214
55139,916,360,612,207,304,153
58498,623,135,341,23,282,112
61414,706,220,354,42,352,178
63339,1106,550,484,125,622,425
64696,1408,738,520,175,888,667
64984,1596,849,525,179,1071,787
64658,1757,866,536,234,1221,964
63717,1853,877,581,285,1272,1024
61375,2015,902,683,438,1332,1158
59154,2201,933,826,699,1375,1098
56871,2422,934,1251,835,1171,1032
52403,2808,934,1736,1279,1072,902
47841,3276,935,2256,1722,1020,823
44176,3596,1172,2613,1930,983,758
41217,3876,1486,2949,2275,927,789
39207,3925,1753,3148,2448,777,695
37770,3969,2092,3256,2688,713,596
37281,3933,2228,3237,2798,696,570
38063,3694,2056,3027,2558,667,502
39537,3510,1862,2880,2322,630,460
40352,3204,1554,2630,1948,574,394
42951,2827,1491,2244,1893,583,402
46897,2043,925,1446,929,597,287
50936,1641,905,1068,552,573,383
54815,1186,564,690,210,496,354
58448,797,441,301,77,496,364
61789,599,277,212,14,387,263
64106,830,394,241,58,589,430
65467,1106,671,215,82,891,753
66039,1248,905,198,25,1050,930
65841,1345,951,209,5,1136,956
64874,1466,962,291,20,1175,982
62354,1669,845,526,116,1143,929
60177,2022,891,923,387,1099,949
57922,2602,932,1504,973,1098,931
53471,3144,933,2018,1594,1126,951
49135,3581,1019,2510,1898,1071,879
45132,3960,1319,2983,2212,977,893
42224,4263,1799,3260,2548,1003,749
40161,4576,1849,3676,2621,900,772
38713,4985,2646,4050,3409,935,763
38081,4784,2596,3877,3310,907,714
38772,4480,2241,3719,2873,761,632
40170,4399,2485,3750,3058,649,573
40892,3972,2311,3365,2733,607,422
43617,3488,2227,2822,2728,666,501
47253,2508,1001,1877,1358,631,357
51248,2037,928,1558,920,479,403
55123,1434,911,1011,718,423,265
58643,713,209,298,48,415,161
62005,588,240,174,7,414,233
64506,906,483,277,13,629,470
66065,1247,715,431,17,816,732
66746,1652,851,575,152,1077,982
66418,1819,916,591,248,1228,934
65345,2030,919,738,336,1292,1115
62731,2289,929,1005,590,1284,1095
60553,2744,933,1479,1058,1265,1098
58147,3285,932,2155,1443,1130,964
53682,4069,1236,2937,2255,1132,1019
49223,4579,1695,3558,2624,1021,929
45207,5087,2247,4069,3127,1018,880
42369,5496,2911,4439,3838,1057,927
40218,5323,2898,4366,3775,957,877
38799,5072,2845,4196,3590,876,745
38268,4994,2892,4133,3577,861,685
39058,4877,2714,4077,3360,800,646
40568,4801,2759,4002,3344,799,585
41226,4552,2531,3756,3098,796,567
43593,4145,2457,3304,3051,841,594
46979,3349,1518,2512,2071,837,553
51033,2792,1034,2090,1675,702,641
54755,2121,935,1425,1148,696,468
58307,1623,691,946,355,677,336
61682,1972,921,1067,388,905,606
64067,2420,930,1239,646,1181,1008
65486,2514,927,1231,671,1283,1113
65963,2738,927,1260,935,1478,1353
65591,2749,947,1207,966,1542,1371
64280,2829,940,1355,1091,1474,1366
61589,2980,952,1635,1261,1345,1216
59365,3308,949,2011,1601,1297,1129
57114,3847,949,2724,1931,1123,1052
52977,4744,1779,3602,2745,1142,966
48905,5546,2334,4445,3301,1101,967
44978,6321,3105,5099,4105,1222,1000
42165,6640,3507,5351,4568,1289,1061
40044,6509,3444,5333,4480,1176,1036
38699,6229,3361,5041,4254,1188,893
38077,6097,3265,4971,4229,1126,964
38640,5664,3186,4677,4029,987,843
39936,5180,2980,4246,3688,934,708
40639,4561,2507,3736,3165,825,658
43221,3944,2211,3191,2849,753,638
46933,3168,1191,2351,1596,817,405
50868,3268,1281,2405,2114,863,833
54542,2488,947,1728,1446,760,623
57888,2207,951,1484,882,723,530
60967,2497,952,1615,831,882,581
63304,3239,950,2116,1275,1123,932
64872,3602,950,2396,1488,1206,1000
65397,4065,950,2727,1836,1338,1041
64725,4572,1111,3066,2395,1506,1284
62717,4615,1214,3112,2541,1503,1327
59914,4630,1386,3168,2606,1462,1220
57757,4928,1903,3446,3238,1482,1335
55684,4985,1940,3681,3053,1304,1113
52250,5602,2411,4382,3473,1220,1062
48573,6229,3053,4960,4081,1269,1028
45117,6542,3301,5274,4347,1268,1046
42555,6771,3898,5524,4999,1247,1101
40410,6441,3801,5319,4756,1122,955
38795,6101,3653,5060,4484,1041,831
37697,5785,3402,4721,4157,1064,755
37374,5407,3063,4448,3829,959,766
37415,4907,2895,4015,3596,892,701
37506,4289,3014,3273,3776,1016,762
40605,3041,1123,2371,1686,670,563
44533,2809,959,2135,1062,674,332
48487,3528,1389,2475,2109,1053,720
51945,2819,957,1851,1404,968,836
54869,2238,943,1309,722,929,722
57255,2183,934,1181,562,1002,820
59109,2211,925,1074,502,1137,865
60389,2389,935,1166,506,1223,1002
61097,2731,944,1389,789,1342,1144
61021,2910,954,1534,934,1376,1165
59735,3158,955,1762,1139,1396,1138
57440,3441,956,2079,1418,1362,1144
55531,3787,957,2579,1947,1208,1167
53745,3941,1451,2937,2453,1004,1002
50365,3990,1700,3137,2438,853,738
46561,4257,2118,3467,2848,790,730
43241,4134,2215,3387,2817,747,602
40629,4065,2259,3395,2794,670,535
38705,3888,2111,3304,2537,584,426
37163,3836,2231,3280,2619,556,388
36100,3480,2135,2957,2490,523,355
35591,2693,1796,2279,2054,414,258
35309,1729,959,1430,1073,299,114
35274,1157,721,979,665,178,56
38047,858,464,766,449,92,15
41988,776,456,562,431,214,25
45928,503,223,275,172,228,51
49655,478,202,222,95,256,107
52333,567,212,305,53,262,159
54087,857,251,534,50,323,201
55836,1327,617,794,268,533,349
56923,1461,747,750,320,711,427
56938,1562,720,775,249,787,471
56407,1785,866,944,316,841,550
55387,2013,945,1246,470,767,569
53593,2300,950,1550,853,750,573
52402,2351,949,1713,1205,638,593
50992,1958,943,1574,790,384,300
47567,2152,947,1799,1120,353,242
43779,2148,949,1745,1048,403,184
40452,2415,993,2033,1248,382,255
38083,2505,1015,2215,1225,290,210
36510,2836,1523,2523,1733,313,210
35658,2773,1508,2497,1703,276,195
35632,2803,1695,2578,1892,225,197
36690,2603,1620,2419,1771,184,151
38402,2321,1468,2139,1587,182,119
39556,1865,1117,1694,1227,171,110
42002,1276,924,1191,1008,85,84
45559,563,193,526,192,37,1
49900,260,28,240,27,20,1
53800,159,5,120,4,39,1
57236,192,35,103,1,89,34
60382,313,43,135,3,178,40
62553,678,364,429,13,249,351
64157,691,155,362,20,329,135
64375,1059,522,562,87,497,435
63356,1218,760,698,225,520,535
61709,1231,670,735,315,496,355
59490,1268,664,780,372,488,292
57838,1412,753,929,485,483,268
55647,1740,892,1311,631,429,261
51463,2463,948,1993,1251,470,303
47110,3030,1292,2525,1598,505,306
43403,3581,1825,3092,2204,489,379
40781,3694,2192,3242,2535,452,343
38862,3549,2159,3094,2461,455,302
37585,3525,2211,3080,2554,445,343
37210,3433,2061,2976,2358,457,297
38045,3415,2073,2970,2426,445,353
39626,2945,1760,2626,2054,319,294
40436,2381,1325,2180,1506,201,181
42984,1841,1194,1712,1299,129,105
46838,1487,1503,1380,1625,107,122
51636,769,435,741,380,28,55
56053,591,388,519,376,72,12
59669,745,793,523,873,222,80
62654,923,747,542,671,381,333
64362,907,471,453,156,454,315
64671,918,416,423,72,495,344
64341,1119,583,587,132,532,451
63072,1372,786,790,295,582,491
61527,1458,867,878,433,580,447
59058,1600,908,961,607,639,480
57301,1664,902,1064,637,600,462
55195,1834,916,1253,703,581,375
51002,2404,923,1760,1119,644,423
46725,2959,1008,2316,1474,643,466
43109,3507,1494,2829,1907,678,413
40575,3992,1926,3357,2395,635,469
38739,4255,2673,3655,3156,600,483
37460,3680,2389,3185,2705,495,316
37061,3379,3683,3005,4181,374,498
38102,2234,2965,2047,3265,187,300
39730,1504,1388,1416,1475,88,87
40525,1291,876,1231,922,60,46
42739,1051,725,999,688,52,37
46148,840,457,757,429,83,28
49585,743,581,610,533,133,48
52318,498,147,288,146,210,1
54873,352,158,106,39,246,119
57399,575,310,188,28,387,282
59139,840,362,332,28,508,334
60227,945,373,430,42,515,331
60528,1212,611,460,302,752,610
59980,1088,536,440,98,648,438
58531,1370,616,525,239,845,592
56511,1444,677,572,318,872,772
54925,1503,797,839,371,664,444
52971,1831,867,1120,641,711,402
49233,2131,905,1511,845,620,508
45087,2122,904,1646,1002,476,399
41533,1980,905,1536,989,444,267
38907,1853,907,1357,964,496,237
37112,1577,892,1170,735,407,263
35956,1538,914,1213,1126,325,212
35701,1303,832,1070,909,233,131
36712,1221,773,1045,814,176,122
38614,1215,749,1073,829,142,91
39423,1001,631,909,564,92,67
42024,831,605,758,573,73,32
45970,581,337,490,336,91,1
50295,332,38,260,36,72,2
54468,297,44,194,31,103,13
58138,292,90,111,23,181,67
61594,449,158,160,14,289,144
64127,725,311,238,17,487,294
65740,988,469,319,26,669,443
66294,1264,697,606,45,658,652
65652,1338,563,836,165,502,398
64104,1722,928,1138,560,584,463
61590,1644,921,966,536,678,411
59910,1704,921,1085,558,619,648
57455,1694,905,1204,602,490,396
53239,1984,911,1419,785,565,319
48777,2480,946,1846,1156,634,413
44990,2655,952,2064,1383,591,446
42263,2496,1135,1912,1578,584,443
40115,2073,983,1660,1317,413,334
38691,1712,861,1393,1011,319,215
38092,1554,868,1233,999,321,199
38768,1349,819,1113,790,236,172
40122,1285,804,1156,796,129,101
40597,1135,432,1043,393,92,39
42948,1453,691,1299,650,154,41
46484,1628,818,1405,906,223,88
50418,1438,797,1170,730,268,67
54325,1287,670,1037,596,250,74
57849,1151,383,946,328,205,55
61008,1519,748,1188,575,331,173
63306,1777,869,1288,691,489,341
64435,2028,907,1253,731,775,477
64433,2204,928,1387,702,817,634
62722,2358,941,1531,795,827,662
59420,2502,948,1597,968,905,752
55969,2490,952,1650,1216,840,897
53693,2261,954,1511,1195,750,798
51227,1989,954,1304,675,685,412
47621,2485,954,1735,1114,750,608
43745,2704,956,1888,1590,816,640
40406,2525,955,1757,1473,768,657
37807,2252,950,1632,1244,620,504
35974,2178,954,1575,1182,603,389
34620,2082,953,1528,1034,554,385
33773,1934,945,1402,943,532,356
33681,1670,898,1205,649,465,283
34052,1607,806,1264,583,343,223
34364,1648,887,1366,765,282,143
37062,1361,618,1201,558,160,60
40714,1172,468,961,454,211,14
44826,871,237,728,212,143,25
48897,742,194,623,190,119,4
52555,545,149,414,148,131,1
55520,405,150,130,21,275,129
57949,517,272,125,8,392,264
59595,759,428,196,30,563,418
60444,1033,572,302,46,731,526
60359,1311,756,463,86,848,670
58993,1535,863,684,222,851,641
56514,1997,937,1045,596,952,647
54616,2764,939,1769,1357,995,917
52335,3120,940,2322,1451,798,651
48976,4050,1613,3125,2269,925,656
45111,4753,2163,3767,2992,986,829
41741,4907,2426,3930,3250,977,824
39119,4868,2451,3946,3217,922,766
37161,4794,2570,3908,3260,886,690
35753,4631,2379,3863,2997,768,618
34833,4769,2688,4080,3217,689,529
34466,4750,2869,4094,3335,656,466
34470,4499,2781,3882,3214,617,433
34405,4026,2420,3450,2822,576,402
